2023-07-07 19:34:37 - INFO - ******************** Processing ID: 346804 ******************** (1/93021 - 0.0%)
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0348-firefox-security-update-13-53-56 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0344-ghostscript-security-update-06-14-30 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0345-mysql-connector-python-security-update-06-14-31 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0340-ngircd-security-update-21-31-32 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0346-kdepim-runtime-and-kmail-account-wizard-security-update-06-14-32 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0347-qt4-and-qt5base-security-update-13-53-54 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0341-chrony-security-update-17-28-07 #STATUS_CODE: 200
2023-07-07 21:13:46 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://httpd.apache.org/security/vulnerabilities_24.html#CVE-2020-11993 #STATUS_CODE: 200
2023-07-07 21:13:47 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://bugs.mageia.org/show_bug.cgi?id=27173 #STATUS_CODE: 200
2023-07-07 21:13:48 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://bugs.mageia.org/show_bug.cgi?id=27056 #STATUS_CODE: 200
2023-07-07 21:13:48 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://developer.mozilla.org/en-US/docs/Mozilla/Projects/NSS/NSS_3.55_release_notes #STATUS_CODE: 301
2023-07-07 21:13:53 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://httpd.apache.org/security/vulnerabilities_24.html#CVE-2020-11993 #STATUS_CODE: 200
2023-07-07 21:16:10 - INFO - ******************** Processing ID: 102082 ******************** (1/93021 - 0.0%)
2023-07-07 21:16:13 - INFO - Skipped ID: 102082 #COLUMN: fulltext #URL: http://www.netect.com/advisory_0209.html #STATUS_CODE: 200
2023-07-07 21:16:13 - INFO - ID: 102082 #COLUMN: fulltext #FTP_URLS: ['ftp://ftp.debian.org/debian/dists/stable/main/source/net/proftpd_1', 'ftp://ftp.debian.org/debian/dists/stable/main/source/net/proftpd_1.2.', 'ftp://ftp.debian.org/debian/dists/stable/main/source/net/proftpd_1.2.0pre', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-', 'ftp://ftp.debian.org/debian/dists/stable/main/sourc', 'ftp://ftp.debian.org/debian/dists/stable/main/source/net/wu-ftpd-', 'ftp://ftp.debian.org/debian/dists/stable/main/sourc/net/wu-ftpd-', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-i386/net/wu-ftpd-', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-m68k/net/wu-ftpd-'] will be checking
2023-07-07 21:16:53 - INFO - ******************** Processing ID: 102082 ******************** (1/93021 - 0.0%)
2023-07-07 21:16:54 - INFO - Skipped ID: 102082 #COLUMN: fulltext #URL: http://www.netect.com/advisory_0209.html #STATUS_CODE: 200
2023-07-07 21:28:51 - INFO - ******************** Processing ID: 102082 ******************** (1/93021 - 0.0%)
2023-07-07 21:28:53 - INFO - Skipped ID: 102082 #COLUMN: fulltext #URL: http://www.netect.com/advisory_0209.html #STATUS_CODE: 200
2023-07-07 21:33:12 - INFO - ******************** Processing ID: 102082 ******************** (1/93021 - 0.0%)
2023-07-07 21:33:14 - INFO - Skipped ID: 102082 #COLUMN: fulltext #URL: http://www.netect.com/advisory_0209.html #STATUS_CODE: 200
2023-07-07 21:34:18 - INFO - ******************** Processing ID: 102082 ******************** (1/93021 - 0.0%)
2023-07-07 21:34:20 - INFO - Skipped ID: 102082 #COLUMN: fulltext #URL: http://www.netect.com/advisory_0209.html #STATUS_CODE: 200
2023-07-07 21:34:51 - INFO - ID: 102082 #COLUMN: fulltext #FTP_URLS: ['ftp://ftp.debian.org/debian/dists/stable/main/source/net/proftpd_1.2.0pre1.orig.tar.gz', 'ftp://ftp.debian.org/debian/dists/stable/main/source/net/proftpd_1.2.0pre1-2.diff.gz', 'ftp://ftp.debian.org/debian/dists/stable/main/source/net/proftpd_1.2.0pre1-2.dsc', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-i386/net/proftpd_1.2.0pre1-2.deb', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-m68k/proftpd_1.2.0pre1-2.deb', 'ftp://ftp.debian.org/debian/dists/stable/main/source/net/wu-ftpd-academ_2.4.2.16.orig.tar.gz', 'ftp://ftp.debian.org/debian/dists/stable/main/source/net/wu-ftpd-academ_2.4.2.16-12.2.diff.gz', 'ftp://ftp.debian.org/debian/dists/stable/main/sourc/net/wu-ftpd-academ_2.4.2.16-12.2.dsc', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-i386/net/wu-ftpd-academ_2.4.2.16-12.2.deb', 'ftp://ftp.debian.org/debian/dists/stable/main/binary-m68k/net/wu-ftpd-academ_2.4.2.16-12.2.deb'] will be checking
2023-07-07 21:35:14 - ERROR - #ID: 102082 #FTP_URL ftp://ftp.debian.org/debian/dists/stable/main/source/net/wu-ftpd-academ_2.4.2.16-12.2.diff.gz #Error: timed out
2023-07-07 21:37:28 - INFO - ******************** Processing ID: 106866 ******************** (1/93021 - 0.0%)
2023-07-07 21:38:41 - INFO - ******************** Processing ID: 106866 ******************** (1/93021 - 0.0%)
2023-07-07 21:42:45 - INFO - ******************** Processing ID: 106866 ******************** (1/93021 - 0.0%)
2023-07-07 21:47:24 - INFO - ******************** Processing ID: 106866 ******************** (1/93021 - 0.0%)
2023-07-07 21:50:35 - INFO - Skipped ID: 106866 #COLUMN: fulltext #URL: http://packages.debian.org/<pkg> #STATUS_CODE: 302
2023-07-07 21:52:34 - INFO - ******************** Processing ID: 106866 ******************** (1/93021 - 0.0%)
2023-07-07 21:52:45 - INFO - Skipped ID: 106866 #COLUMN: fulltext #URL: http://security.debian.org/ #STATUS_CODE: 302
2023-07-07 21:52:47 - INFO - Skipped ID: 106866 #COLUMN: fulltext #URL: http://packages.debian.org/<pkg> #STATUS_CODE: 302
2023-07-07 21:52:47 - INFO - Skipped ID: 106866 #COLUMN: fulltext #URL: http://www.debian.org/security/faq #STATUS_CODE: 302
2023-07-07 21:52:47 - INFO - Skipped ID: 106866 #COLUMN: fulltext #URL: http://www.debian.org/security/ #STATUS_CODE: 302
2023-07-07 21:52:48 - INFO - ID: 106866 #COLUMN: fulltext #FTP_URLS: ['ftp://security.debian.org/debian-security dists/stable/updates/main'] will be checking
2023-07-07 21:54:08 - ERROR - #ID: 106866 #FTP_URL ftp://security.debian.org/debian-security dists/stable/updates/main #Error: timed out
2023-07-07 21:54:08 - INFO - ID: 106866 #COLUMN: fulltext #FTP_URL: ftp://security.debian.org/debian-security dists/stable/updates/main - Replaced with #TEXT: (null)
